absolute:0.305406,1.512519,-0.3533925|0.305406,1.512519,-0.3533925|0.3228246,1.501445,-0.3358292|0.3320188,1.497471,-0.3113047|0.3532748,1.496881,-0.2839382|0.3821188,1.496404,-0.2623666|0.3962528,1.509064,-0.2995727|0.4330863,1.503459,-0.2838789|0.4558873,1.495671,-0.2743599|0.4025327,1.512902,-0.3222237|0.4459917,1.505357,-0.3100527|0.4732986,1.497736,-0.3023962|0.4013846,1.507362,-0.3436583|0.4422397,1.50305,-0.3373244|0.4694363,1.496773,-0.3324999|0.3473754,1.502266,-0.3658191|0.3958635,1.498413,-0.3644356|0.4285157,1.496512,-0.3660258|0.449279,1.490484,-0.3671653|0.3971557,1.49666,-0.2408581|0.4777956,1.489714,-0.2670063|0.4988746,1.493679,-0.2961407|0.4944626,1.492322,-0.3270897|0.4723013,1.486305,-0.3666013:
absolute:0.3054689,1.512146,-0.3542954|0.3054689,1.512146,-0.3542954|0.3228905,1.501115,-0.3367082|0.3320783,1.497185,-0.312174|0.3533128,1.496623,-0.2847902|0.3821537,1.496158,-0.2632143|0.3962962,1.508857,-0.3004324|0.4331236,1.503297,-0.2847078|0.4559205,1.495528,-0.2751646|0.4025821,1.512667,-0.3230864|0.4460465,1.50519,-0.3108924|0.4733577,1.497604,-0.3032169|0.4014482,1.507094,-0.3445132|0.4423071,1.502847,-0.3381597|0.4695057,1.496595,-0.3333131|0.3474532,1.501914,-0.3666891|0.3959444,1.498108,-0.3652794|0.4285995,1.496255,-0.3668645|0.4493677,1.490241,-0.3679869|0.3972059,1.496416,-0.2417164|0.4778242,1.489579,-0.2677898|0.4989352,1.493577,-0.2969479|0.4945304,1.492161,-0.3278828|0.4723921,1.486076,-0.3674064:
absolute:0.3055137,1.511787,-0.3551526|0.3055137,1.511787,-0.3551526|0.3229384,1.500796,-0.337543|0.3321201,1.496911,-0.3129996|0.3533309,1.496363,-0.2855972|0.382171,1.495896,-0.2640202|0.3963233,1.508656,-0.3012503|0.4331432,1.503133,-0.2854952|0.4559335,1.495373,-0.2759287|0.4026144,1.512439,-0.3239074|0.4460835,1.505024,-0.3116922|0.4733983,1.497468,-0.3039989|0.4014937,1.506834,-0.3453265|0.4423564,1.50265,-0.3389557|0.4695569,1.496422,-0.3340887|0.3475118,1.501575,-0.3675156|0.3960057,1.497814,-0.366082|0.4286637,1.496011,-0.3676678|0.4494375,1.490014,-0.3687781|0.3972459,1.496142,-0.2425381|0.4778304,1.489425,-0.2685332|0.4989773,1.49347,-0.2977178|0.4945803,1.492004,-0.3286397|0.4724651,1.485868,-0.3681869:
absolute:0.3054304,1.511742,-0.355735|0.3054304,1.511742,-0.355735|0.3228689,1.500779,-0.3381214|0.3320642,1.49692,-0.3135789|0.3532777,1.496378,-0.2861785|0.3821384,1.495899,-0.2646292|0.3962618,1.508723,-0.301863|0.433089,1.50323,-0.2861142|0.4558831,1.495481,-0.2765487|0.4025421,1.512489,-0.324526|0.4460239,1.505128,-0.3123235|0.4733479,1.497601,-0.304635|0.4014173,1.506863,-0.3459395|0.442288,1.502732,-0.3395849|0.4694946,1.496528,-0.3347225|0.3474308,1.501546,-0.3681037|0.3959278,1.497819,-0.3666844|0.428587,1.496052,-0.3682838|0.4493648,1.490068,-0.3693949|0.3972555,1.496126,-0.2431767|0.4777826,1.48954,-0.2691553|0.4989331,1.49363,-0.2983617|0.4945227,1.49213,-0.3292786|0.472396,1.485942,-0.3688078:
absolute:0.3056949,1.511189,-0.3567691|0.3056949,1.511189,-0.3567691|0.323144,1.500271,-0.339139|0.3323555,1.496454,-0.3145958|0.3535731,1.495929,-0.2871982|0.3824581,1.495442,-0.2656817|0.3965437,1.508323,-0.3029182|0.4333736,1.502863,-0.2871644|0.4561659,1.495121,-0.2775888|0.4028154,1.512047,-0.3255905|0.4463021,1.504719,-0.3133858|0.4736277,1.497205,-0.3056903|0.4016871,1.506378,-0.3469924|0.4425611,1.502279,-0.340639|0.4697695,1.496088,-0.3357691|0.3476968,1.50099,-0.36913|0.396196,1.49729,-0.3677176|0.428856,1.495543,-0.3693224|0.4496366,1.489568,-0.3704255|0.3976124,1.495661,-0.2442554|0.4780641,1.489184,-0.2701882|0.4992145,1.493245,-0.2994162|0.4947992,1.491704,-0.3303207|0.4726703,1.485456,-0.3698354:
absolute:0.3059955,1.510576,-0.3578867|0.3059955,1.510576,-0.3578867|0.3234564,1.499705,-0.3402389|0.3326876,1.495932,-0.3156963|0.3539122,1.495422,-0.2883039|0.3828275,1.494922,-0.2668285|0.3968644,1.507874,-0.3040612|0.4336971,1.502447,-0.2883026|0.4564869,1.49471,-0.2787165|0.4031263,1.511552,-0.3267438|0.4466163,1.504249,-0.3145357|0.4739417,1.496742,-0.3068319|0.4019936,1.505835,-0.3481328|0.4428699,1.50176,-0.3417791|0.4700798,1.495582,-0.3369005|0.3479984,1.500371,-0.3702399|0.3965,1.4967,-0.3688363|0.4291607,1.494969,-0.3704453|0.4499444,1.489003,-0.37154|0.3980221,1.495131,-0.2454306|0.4783837,1.488777,-0.2713084|0.4995292,1.49279,-0.3005563|0.4951109,1.491213,-0.3314472|0.472981,1.484908,-0.370947:
absolute:0.3070134,1.50968,-0.3595184|0.3070134,1.50968,-0.3595184|0.3244576,1.498888,-0.3418059|0.3336623,1.495202,-0.3172402|0.3548447,1.494769,-0.2898138|0.3837511,1.49431,-0.2683254|0.3978064,1.507248,-0.3055521|0.4346123,1.501884,-0.2897095|0.4573816,1.494168,-0.2800578|0.4040982,1.510848,-0.3282388|0.4475681,1.503593,-0.3159314|0.4748797,1.496111,-0.308155|0.4030011,1.505053,-0.3496086|0.4438674,1.501,-0.3431768|0.4710673,1.494832,-0.3382324|0.3490424,1.499465,-0.3717736|0.3975449,1.495838,-0.3702866|0.4302083,1.4941,-0.3718309|0.4509909,1.488119,-0.3728617|0.3989388,1.49456,-0.2469231|0.4792634,1.488254,-0.2725912|0.5004573,1.492185,-0.3018228|0.4960885,1.490475,-0.3327234|0.4740244,1.484016,-0.3722082:
absolute:0.3084911,1.508239,-0.3622561|0.3084911,1.508239,-0.3622561|0.3259012,1.497579,-0.3444305|0.3350422,1.494039,-0.3198196|0.3561427,1.49378,-0.2923279|0.3850146,1.49345,-0.2707909|0.3991217,1.506282,-0.3079983|0.4358826,1.501055,-0.2920058|0.4586286,1.493417,-0.2822385|0.4054765,1.509768,-0.3306851|0.4489135,1.502627,-0.318196|0.4762055,1.49521,-0.3102896|0.4044564,1.503853,-0.3520257|0.4453062,1.499878,-0.3454415|0.4724945,1.493757,-0.3403751|0.3505772,1.498038,-0.3743252|0.3990818,1.494513,-0.3726691|0.4317523,1.492804,-0.3740904|0.4525433,1.486835,-0.3750125|0.4001628,1.493813,-0.2493621|0.4804939,1.487573,-0.2746686|0.5017661,1.491344,-0.3038523|0.4975003,1.489448,-0.3347605|0.4755777,1.482754,-0.374253:
absolute:0.3101896,1.506604,-0.3653331|0.3101896,1.506604,-0.3653331|0.3275603,1.496094,-0.3473805|0.336628,1.492721,-0.3227191|0.3576371,1.492669,-0.2951563|0.38647,1.492495,-0.2735653|0.4006345,1.505184,-0.3107497|0.4373444,1.500116,-0.2945903|0.4600657,1.492571,-0.2846933|0.4070608,1.508542,-0.3334358|0.4504591,1.501528,-0.3207418|0.4777279,1.494184,-0.3126888|0.4061279,1.502491,-0.3547422|0.4469579,1.498604,-0.3479857|0.4741325,1.492537,-0.3427819|0.3523394,1.496418,-0.3771917|0.4008454,1.49301,-0.3753449|0.4335234,1.491333,-0.3766264|0.4543236,1.485378,-0.3774258|0.4015701,1.492998,-0.2521054|0.4819134,1.486814,-0.2770075|0.5032682,1.490384,-0.306133|0.4991204,1.488281,-0.3370481|0.4773585,1.481325,-0.3765465:
absolute:0.3108369,1.504981,-0.3683413|0.3108369,1.504981,-0.3683413|0.3281722,1.49463,-0.3502621|0.3371519,1.491403,-0.325549|0.3580449,1.491555,-0.2978984|0.3868183,1.491563,-0.2762275|0.4010444,1.504206,-0.3133536|0.4376977,1.499372,-0.296995|0.460402,1.491968,-0.2869537|0.4075569,1.507482,-0.336027|0.4509225,1.500679,-0.3231083|0.4781802,1.493467,-0.3149006|0.4067439,1.501325,-0.357308|0.447556,1.497601,-0.3503545|0.4747246,1.491638,-0.3450016|0.3530814,1.494917,-0.379965|0.4015927,1.491723,-0.3778881|0.4342815,1.490147,-0.3790114|0.4551032,1.484251,-0.3796841|0.4018548,1.492197,-0.2547265|0.482238,1.486345,-0.2791362|0.5037045,1.489788,-0.3082144|0.4996979,1.487477,-0.3391359|0.4781457,1.480272,-0.3786772:
absolute:0.3115203,1.503307,-0.371369|0.3115203,1.503307,-0.371369|0.3288184,1.493119,-0.3531622|0.3377089,1.49004,-0.3283981|0.3584848,1.490401,-0.3006615|0.3871986,1.490595,-0.2789124|0.4014832,1.503187,-0.3159767|0.4380774,1.498597,-0.2994166|0.4607643,1.491342,-0.2892287|0.4080831,1.506381,-0.3386366|0.4514146,1.499793,-0.3254937|0.4786604,1.492714,-0.3171311|0.4073916,1.500116,-0.3598906|0.4481839,1.496552,-0.3527396|0.4753447,1.490691,-0.3472369|0.3538588,1.493368,-0.3827548|0.4023735,1.490392,-0.3804462|0.4350719,1.488912,-0.3814102|0.4559134,1.483073,-0.381955|0.402171,1.491366,-0.2573712|0.4825881,1.485861,-0.2812775|0.5041678,1.48916,-0.3103148|0.5003018,1.486623,-0.3412386|0.4789624,1.479167,-0.3808199:
absolute:0.3123175,1.502384,-0.3729132|0.3123175,1.502384,-0.3729132|0.3295654,1.492277,-0.3546139|0.3383731,1.489275,-0.3298107|0.3590463,1.489733,-0.3019989|0.387695,1.490009,-0.2801651|0.4020723,1.502576,-0.3171845|0.4386017,1.498112,-0.3004482|0.4612608,1.490943,-0.2901378|0.4087514,1.50572,-0.3398283|0.4520383,1.499237,-0.326488|0.4792621,1.492231,-0.3179938|0.4081507,1.499396,-0.3610674|0.4489194,1.495901,-0.3537501|0.4760659,1.490088,-0.3481275|0.3547161,1.49249,-0.3841132|0.403227,1.489607,-0.3816149|0.4359304,1.488161,-0.3824537|0.4567811,1.482348,-0.3829063|0.4025933,1.490847,-0.258575|0.4830658,1.485553,-0.2820734|0.5047486,1.488747,-0.3110635|0.5010051,1.486068,-0.3420228|0.4798312,1.478476,-0.3816767:
absolute:0.3130796,1.501478,-0.3743941|0.3130796,1.501478,-0.3743941|0.33028,1.491448,-0.3560077|0.3390103,1.488519,-0.3311685|0.3595876,1.489071,-0.3032872|0.3881748,1.489427,-0.2813741|0.4026371,1.50197,-0.3183507|0.4391037,1.497634,-0.3014446|0.461737,1.490556,-0.2910157|0.4093906,1.505066,-0.3409791|0.4526349,1.498689,-0.3274508|0.4798385,1.491758,-0.318831|0.4088754,1.498685,-0.3622034|0.4496213,1.495258,-0.3547282|0.4767548,1.489495,-0.3489922|0.3555341,1.491627,-0.3854187|0.4040408,1.488833,-0.3827421|0.4367484,1.487422,-0.3834642|0.4576087,1.481638,-0.383832|0.4029998,1.49033,-0.2597364|0.483525,1.485263,-0.2828417|0.5053054,1.488349,-0.3117926|0.5016772,1.485525,-0.3427872|0.4806601,1.477803,-0.382516:
absolute:0.3139077,1.501026,-0.3752679|0.3139077,1.501026,-0.3752679|0.3310526,1.491052,-0.3567998|0.3396936,1.488188,-0.3319218|0.3601584,1.488795,-0.303959|0.3886673,1.489192,-0.2819448|0.4032649,1.501724,-0.3189079|0.439654,1.497484,-0.3018115|0.4622507,1.490481,-0.2912533|0.4100956,1.504779,-0.3415184|0.4532894,1.498472,-0.3277976|0.4804683,1.491602,-0.3190517|0.4096622,1.498354,-0.3627313|0.4503832,1.494973,-0.3551009|0.4775032,1.489255,-0.3492576|0.3564109,1.491195,-0.3861213|0.4049104,1.488456,-0.3832667|0.4376209,1.487061,-0.3838837|0.4584876,1.481295,-0.3841786|0.4034021,1.490136,-0.2602473|0.4840142,1.485275,-0.2829591|0.5059139,1.488262,-0.3119041|0.5024103,1.485337,-0.3429589|0.481539,1.477486,-0.3827879:
absolute:0.3156324,1.500934,-0.3755612|0.3156324,1.500934,-0.3755612|0.3327164,1.490979,-0.3570265|0.341285,1.488179,-0.3321162|0.3616652,1.488805,-0.3040922|0.3901215,1.489173,-0.2820095|0.4048578,1.501625,-0.3189926|0.4411742,1.497395,-0.3017396|0.4637253,1.490413,-0.2910707|0.4117471,1.504609,-0.341595|0.4548879,1.49826,-0.3277269|0.4820338,1.491388,-0.3188819|0.4113525,1.498129,-0.3627918|0.4520478,1.494684,-0.3550538|0.4791464,1.488944,-0.3491337|0.3581438,1.491,-0.3862884|0.4066317,1.488184,-0.3833122|0.4393399,1.486712,-0.3838673|0.4601978,1.480912,-0.3841167|0.4047889,1.490133,-0.260267|0.4854574,1.485239,-0.2826747|0.5074573,1.488055,-0.3116525|0.5040353,1.485015,-0.34277|0.4832413,1.477071,-0.3826829:
absolute:0.3172211,1.500864,-0.3758714|0.3172211,1.500864,-0.3758714|0.3342476,1.490929,-0.3572728|0.3427436,1.488197,-0.3323302|0.3630364,1.488842,-0.3042433|0.3914386,1.489184,-0.2820907|0.4063191,1.50156,-0.3191025|0.4425613,1.49735,-0.3016896|0.4650673,1.490396,-0.2909081|0.4132642,1.504477,-0.3416967|0.4563532,1.498096,-0.3276833|0.4834688,1.491229,-0.3187411|0.4129075,1.497943,-0.3628779|0.4535785,1.494446,-0.3550364|0.4806583,1.488692,-0.3490436|0.3597412,1.490837,-0.386477|0.4082178,1.487954,-0.3833837|0.4409237,1.486412,-0.3838832|0.4617747,1.480586,-0.3840937|0.4060334,1.49016,-0.2603001|0.4867683,1.48526,-0.2824087|0.5088719,1.487915,-0.3114319|0.5055311,1.484762,-0.3426186|0.484812,1.476721,-0.3826234:
absolute:0.3185841,1.501012,-0.3758066|0.3185841,1.501012,-0.3758066|0.3355582,1.491082,-0.3571573|0.3439924,1.488405,-0.3321878|0.3642125,1.489054,-0.3040485|0.3925717,1.489351,-0.2818403|0.4075847,1.501649,-0.3188844|0.4437622,1.497418,-0.3013426|0.4662246,1.490463,-0.2904705|0.4145748,1.504503,-0.3414726|0.4576164,1.498057,-0.327344|0.4846995,1.491164,-0.3183242|0.4142417,1.497926,-0.3626405|0.4548914,1.494363,-0.3547189|0.4819535,1.488585,-0.3486696|0.3611022,1.490877,-0.3863169|0.4095674,1.487902,-0.3831331|0.4422703,1.486288,-0.3836021|0.4631161,1.480443,-0.3837955|0.4071061,1.490332,-0.2600096|0.4878956,1.48534,-0.281888|0.5100818,1.487832,-0.3109509|0.5068127,1.484643,-0.3421982|0.4861509,1.476569,-0.3823146:
absolute:0.3200762,1.501455,-0.3755151|0.3200762,1.501455,-0.3755151|0.3369955,1.491524,-0.3568169|0.3453768,1.488903,-0.3318236|0.3655409,1.489559,-0.3036442|0.3938706,1.489802,-0.2813977|0.4090008,1.501977,-0.3184732|0.4451237,1.497706,-0.3008287|0.4675446,1.490737,-0.2898802|0.4160301,1.504752,-0.3410591|0.4590236,1.498206,-0.3268303|0.4860711,1.491264,-0.3177412|0.4157063,1.49812,-0.3622102|0.4563339,1.494466,-0.3542171|0.483376,1.488648,-0.348116|0.3625784,1.491167,-0.3859408|0.4110302,1.488057,-0.3826831|0.4437292,1.486359,-0.3831276|0.4645672,1.480486,-0.3833052|0.4083592,1.49079,-0.2595369|0.4891868,1.485607,-0.2812289|0.5114321,1.487893,-0.3103128|0.5082201,1.484682,-0.3416027|0.487598,1.476591,-0.3818156:
absolute:0.3204747,1.502738,-0.3748251|0.3204747,1.502738,-0.3748251|0.3373405,1.492808,-0.356078|0.3456683,1.490246,-0.3310607|0.3657759,1.490917,-0.3028415|0.3940763,1.491116,-0.2805572|0.4093213,1.503161,-0.317661|0.4453928,1.498856,-0.29992|0.467775,1.491876,-0.2888991|0.4163895,1.505858,-0.3402442|0.4593353,1.499218,-0.3259152|0.4863479,1.492231,-0.316757|0.4160766,1.499173,-0.3613786|0.4566824,1.49544,-0.3533111|0.4837064,1.489594,-0.347157|0.3629627,1.492306,-0.3851653|0.4114012,1.489071,-0.3818322|0.4440969,1.487305,-0.3822507|0.4649307,1.481416,-0.3824128|0.4085191,1.492117,-0.2586667|0.4893901,1.486743,-0.2801828|0.5116879,1.488824,-0.3092735|0.5085368,1.485612,-0.3406008|0.4879597,1.477514,-0.3809147:
absolute:0.3213234,1.50262,-0.3748828|0.3213234,1.50262,-0.3748828|0.3381851,1.49271,-0.3561217|0.3465232,1.490208,-0.3311017|0.3666477,1.49092,-0.3028956|0.3949685,1.491119,-0.2806373|0.4102163,1.50303,-0.3177904|0.4462824,1.498719,-0.3000396|0.4686559,1.491742,-0.2889998|0.4172717,1.505651,-0.3403866|0.4602087,1.498952,-0.3260587|0.4872115,1.491935,-0.3168942|0.416929,1.498908,-0.3615023|0.4575346,1.495132,-0.3534534|0.4845563,1.48927,-0.3473047|0.363783,1.492077,-0.3852278|0.4122178,1.488758,-0.3819241|0.4449112,1.486961,-0.3823881|0.4657443,1.48107,-0.3825754|0.4094253,1.492153,-0.2587576|0.4902675,1.486616,-0.2802702|0.5125498,1.488507,-0.3094148|0.5093883,1.485282,-0.340759|0.4887772,1.477177,-0.3811148:
absolute:0.3226779,1.501862,-0.3761327|0.3226779,1.501862,-0.3761327|0.3395335,1.492029,-0.3573255|0.347867,1.489638,-0.3322931|0.3679897,1.490476,-0.3040892|0.3963118,1.490767,-0.2818334|0.4115656,1.502491,-0.3190343|0.4476162,1.498263,-0.3012322|0.4699822,1.491345,-0.2901402|0.4186242,1.505007,-0.3416414|0.4615525,1.498342,-0.3272718|0.4885483,1.491349,-0.3180686|0.4182806,1.498169,-0.3627265|0.4588854,1.494428,-0.3546575|0.4859076,1.488598,-0.3484812|0.3651338,1.491255,-0.386426|0.4135669,1.487929,-0.3831028|0.4462615,1.48616,-0.3835872|0.4671042,1.480304,-0.3837745|0.4107695,1.491897,-0.2599591|0.4915896,1.486274,-0.2813681|0.5138831,1.487942,-0.3105679|0.5107406,1.484645,-0.3419174|0.4901468,1.476463,-0.3823283:
absolute:0.3240421,1.501114,-0.377317|0.3240421,1.501114,-0.377317|0.3408892,1.491356,-0.3584628|0.3492178,1.489072,-0.333419|0.3693404,1.490036,-0.3052189|0.3976625,1.490422,-0.2829647|0.412919,1.501954,-0.3202046|0.4489532,1.497808,-0.3023502|0.4713106,1.490947,-0.2912053|0.4199832,1.504366,-0.3428213|0.4629025,1.497733,-0.3284099|0.4898898,1.490758,-0.3191682|0.4196404,1.497434,-0.3638757|0.460244,1.493729,-0.3557848|0.4872655,1.487926,-0.3495789|0.3664948,1.49044,-0.3875546|0.4149256,1.487106,-0.3842071|0.4476221,1.485377,-0.3847138|0.468476,1.479561,-0.3849019|0.4121238,1.491648,-0.2610979|0.4929127,1.485928,-0.2823901|0.5152202,1.487366,-0.3116454|0.5120982,1.484005,-0.3429947|0.4915293,1.475779,-0.3834711:
absolute:0.3265054,1.499529,-0.38006|0.3265054,1.499529,-0.38006|0.3432942,1.489941,-0.3610672|0.3515302,1.487862,-0.3359749|0.3715465,1.489081,-0.3077091|0.39978,1.489693,-0.2853477|0.4151624,1.500937,-0.3226179|0.4511258,1.49701,-0.304572|0.4734529,1.490304,-0.2932735|0.4223095,1.503184,-0.3452255|0.4651787,1.496711,-0.330594|0.492139,1.489846,-0.3211929|0.4220568,1.49609,-0.366227|0.4626368,1.492515,-0.3579603|0.489646,1.48681,-0.3516127|0.3690118,1.488837,-0.3900533|0.4174341,1.485599,-0.386496|0.4501373,1.483972,-0.3868958|0.4710133,1.478233,-0.3869858|0.4141693,1.491111,-0.263445|0.4950322,1.485428,-0.2843236|0.5174457,1.486555,-0.3135465|0.5144635,1.482993,-0.3449114|0.4940788,1.474559,-0.3854716:
absolute:0.3289395,1.498123,-0.3829542|0.3289395,1.498123,-0.3829542|0.3456535,1.488739,-0.3637946|0.3537675,1.486901,-0.3386438|0.3736476,1.488441,-0.3102975|0.4017602,1.48935,-0.2877944|0.4173074,1.500225,-0.3250894|0.4531841,1.496561,-0.3068173|0.4754773,1.49005,-0.2953388|0.4245619,1.502288,-0.3476804|0.467371,1.496027,-0.332783|0.4943025,1.489313,-0.3231917|0.4244279,1.495008,-0.3686193|0.4649774,1.491603,-0.3601344|0.4919737,1.486031,-0.3536154|0.3715168,1.487433,-0.3926424|0.4199275,1.484328,-0.3888172|0.4526376,1.482817,-0.3890702|0.473539,1.477171,-0.3890339|0.4160376,1.49102,-0.2658363|0.497031,1.485356,-0.286231|0.5195823,1.486166,-0.3153971|0.5167732,1.482352,-0.3467717|0.4966163,1.473621,-0.3874071:
absolute:0.3297901,1.499847,-0.3830539|0.3297901,1.499847,-0.3830539|0.3464112,1.490595,-0.3637499|0.3544011,1.488932,-0.3385471|0.3741482,1.490692,-0.3101209|0.4021356,1.491801,-0.2874712|0.4178755,1.50235,-0.3247758|0.4536565,1.498844,-0.3062863|0.4759077,1.492486,-0.2946421|0.4252397,1.50426,-0.3473448|0.4679738,1.498098,-0.3321928|0.494868,1.491489,-0.3224263|0.4252079,1.496837,-0.368234|0.4657181,1.493498,-0.3595378|0.4926934,1.488008,-0.3528644|0.3724146,1.489095,-0.3924619|0.4208062,1.48602,-0.3883804|0.4535186,1.48454,-0.3884824|0.4744312,1.478937,-0.3883293|0.4162917,1.493654,-0.2654494|0.497431,1.487942,-0.2853879|0.5201175,1.488446,-0.3144931|0.5174713,1.484424,-0.3458931|0.4975104,1.475452,-0.3865944:
absolute:0.330384,1.501932,-0.3829388|0.330384,1.501932,-0.3829388|0.3469171,1.492807,-0.3634989|0.3547899,1.491313,-0.3382488|0.3744129,1.493287,-0.3097508|0.4022769,1.494596,-0.28696|0.418203,1.50482,-0.3242777|0.4538926,1.501469,-0.3055838|0.4761089,1.495279,-0.2937834|0.4256698,1.506582,-0.3468249|0.4683319,1.500518,-0.3314324|0.4951961,1.49403,-0.3215024|0.4257333,1.499023,-0.367665|0.4662053,1.495743,-0.3587705|0.4931644,1.490347,-0.351957|0.373051,1.49112,-0.3920818|0.4214235,1.488073,-0.3877599|0.454137,1.486614,-0.3877159|0.4750591,1.481051,-0.3874525|0.4163101,1.496634,-0.264876|0.4976081,1.490904,-0.2843927|0.5204202,1.491113,-0.3134427|0.5179254,1.486871,-0.3448721|0.4981392,1.477624,-0.3856153:
absolute:0.3297234,1.508907,-0.3793758|0.3297234,1.508907,-0.3793758|0.3462073,1.49983,-0.3598721|0.354057,1.498451,-0.3346083|0.3736744,1.500531,-0.306114|0.4015192,1.501895,-0.2833029|0.4175133,1.511789,-0.3206708|0.4531626,1.508407,-0.3019058|0.4753621,1.502285,-0.2900382|0.4250023,1.513391,-0.3432225|0.46762,1.507235,-0.3277437|0.4944687,1.500777,-0.3177533|0.4250502,1.505712,-0.3640186|0.4655001,1.502319,-0.3550664|0.4924485,1.496917,-0.348215|0.3723539,1.497875,-0.3884265|0.4207111,1.494664,-0.3840531|0.453419,1.493086,-0.3839535|0.4743273,1.487474,-0.3836404|0.4155242,1.504036,-0.2612107|0.4968552,1.497992,-0.2805963|0.5196872,1.497899,-0.3096622|0.5172062,1.493459,-0.3411097|0.4973971,1.484,-0.3817629:
absolute:0.3296387,1.517876,-0.3754619|0.3296387,1.517876,-0.3754619|0.3461087,1.508758,-0.3559654|0.3540256,1.507433,-0.3307196|0.3737505,1.509495,-0.3022983|0.4016657,1.510762,-0.2795678|0.4176294,1.520324,-0.3170385|0.4532897,1.516728,-0.2983342|0.4754896,1.510568,-0.2864875|0.4250617,1.521759,-0.3396203|0.4676616,1.51532,-0.324208|0.4945059,1.508781,-0.3142582|0.4249834,1.513981,-0.3603797|0.4654273,1.510308,-0.351511|0.4923674,1.50479,-0.3447195|0.3721504,1.506456,-0.3845895|0.4204934,1.502873,-0.3803479|0.4531885,1.501049,-0.3803011|0.4740591,1.495297,-0.380008|0.4157245,1.51292,-0.2575114|0.4969943,1.50626,-0.2770784|0.5197368,1.505841,-0.3062281|0.5171328,1.501248,-0.337683|0.4971074,1.491668,-0.378161:
absolute:0.3303965,1.524534,-0.3725901|0.3303965,1.524534,-0.3725901|0.3468488,1.515389,-0.3530912|0.3548205,1.514123,-0.3278596|0.3746329,1.516176,-0.2994986|0.4026034,1.517361,-0.2768317|0.4185477,1.526622,-0.314395|0.4542061,1.522832,-0.2957255|0.4764041,1.516653,-0.2838852|0.4259338,1.527897,-0.3370015|0.468507,1.521213,-0.3216193|0.4953477,1.514629,-0.3116898|0.4257479,1.520022,-0.3577237|0.4661801,1.516109,-0.3489048|0.4931127,1.510506,-0.3421533|0.372802,1.512764,-0.3817679|0.4211283,1.508853,-0.3776281|0.4538109,1.506815,-0.3775967|0.4746475,1.500942,-0.3772978|0.4166931,1.519545,-0.2547976|0.4979195,1.512354,-0.2744962|0.5205888,1.51166,-0.3037023|0.5178847,1.506909,-0.3351677|0.4976733,1.497173,-0.3754508:
absolute:0.3310994,1.528529,-0.3694347|0.3310994,1.528529,-0.3694347|0.3475838,1.51935,-0.3499791|0.3556803,1.518129,-0.3247851|0.3756582,1.520154,-0.2965384|0.4037571,1.521227,-0.2740253|0.4195608,1.530225,-0.3116995|0.4552706,1.526186,-0.2931811|0.4774916,1.519933,-0.2814232|0.4268401,1.531345,-0.3343489|0.4694222,1.524387,-0.3191139|0.4962754,1.517715,-0.3092776|0.4264899,1.52338,-0.3550343|0.4669288,1.519218,-0.3463612|0.4938607,1.513496,-0.3397068|0.3733695,1.516407,-0.3787757|0.4216863,1.512158,-0.3748648|0.4543552,1.509911,-0.3749119|0.4751572,1.503915,-0.3746459|0.4179496,1.523416,-0.2520576|0.4990367,1.515585,-0.2721253|0.5215423,1.514676,-0.3013989|0.5186474,1.509807,-0.3328222|0.4981627,1.500004,-0.372841:
absolute:0.3318317,1.529394,-0.3670293|0.3318317,1.529394,-0.3670293|0.3483611,1.520114,-0.3476603|0.3566016,1.518841,-0.3225156|0.3767623,1.520724,-0.2943894|0.4050009,1.521601,-0.2720431|0.420631,1.530507,-0.3098009|0.4563946,1.526107,-0.2914695|0.4786299,1.519682,-0.2798318|0.4277887,1.531557,-0.3324924|0.4703844,1.524261,-0.3174548|0.4972483,1.51744,-0.3077502|0.4272639,1.523578,-0.3531687|0.4677133,1.519144,-0.3446814|0.494646,1.513277,-0.3381586|0.3739605,1.516964,-0.376601|0.4222674,1.512374,-0.372962|0.4549218,1.509933,-0.3731349|0.4756902,1.503818,-0.3729468|0.4193122,1.523705,-0.2501445|0.5001971,1.515192,-0.2706533|0.5225399,1.514273,-0.3000023|0.519448,1.509462,-0.3313992|0.498677,1.499763,-0.3712232:
absolute:0.3328838,1.530324,-0.365041|0.3328838,1.530324,-0.365041|0.3494481,1.520959,-0.3457425|0.3578162,1.519644,-0.3206421|0.3781374,1.521401,-0.2926233|0.4064984,1.522097,-0.2704262|0.4219717,1.530925,-0.3082552|0.4577667,1.526136,-0.2900832|0.4799975,1.519511,-0.2785489|0.4290234,1.531899,-0.3309832|0.4716191,1.524281,-0.3161063|0.4984837,1.517313,-0.3065087|0.4283435,1.523898,-0.3516465|0.4687966,1.519221,-0.3433087|0.495725,1.513221,-0.3368902|0.3748823,1.517605,-0.3748057|0.4231755,1.512703,-0.3714005|0.4558159,1.510089,-0.3716769|0.4765531,1.503868,-0.3715495|0.4209126,1.524127,-0.2485881|0.5015714,1.51485,-0.2694726|0.5237911,1.514014,-0.2988683|0.5205355,1.509287,-0.3302304|0.499521,1.499682,-0.3698885:
